player_id,full_name,country,batting_style_raw,batting_hand,bowling_style_raw,bowling_hand,bowling_style
2935,Colin Wells,,,,,,
3936,Colin de Grandhomme,New Zealand,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
2979,Collins Obuya,,,,,,
938,Collis L King,,Right Handed,Right,Right arm Medium,Right,Medium
4437,Con de Lange,,,,,,
4004,Confidence Tinotenda Mutombodzi,,Right Handed,Right,Right arm Leg Break,Right,Leg Break
3983,Corey Anderson,,,,,,
2180,Corey Collymore,,,,,,
2719,Cornelius C Henry,,Right Handed,Right,Right arm Medium,Right,Medium
2924,Cornelius Van Zyl,,,,,,
2020,Courtney Browne,,,,,,
3565,Courtney Kruger,,,,,,
1843,Courtney Walsh,,,,,,
3153,Craig Cumming,,,,,,
2118,Craig Douglas Mcmillan,,Right Handed,Right,Right arm Medium,Right,Medium
3780,Craig Ervine,,,,,,
2065,Craig Evans,,,,,,
3768,Craig Kieswetter,England,Right hand Bat,Right,Right arm Off Break,Right,Off Break
1108,Craig Matthews,,,,,,
1125,Craig McDermott,,,,,,
4712,Craig Overton,England,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
2042,Craig Spearman,,,,,,
3946,Craig Wallace,,,,,,
1990,Craig White,England,Right hand Bat,Right,"Right arm Fast Medium, Right arm Off Break",Right,Fast Medium
5027,Craig Williams,,,,,,
2035,Craig Wishart,,,,,,
3421,Craig Wright,,,,,,
4328,Craig Young,,,,,,
5844,Curtis Campher,Ireland,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
65,Curtly Ambrose,,,,,,
648,Cuthbert Gordon Greenidge,,Right Handed,Right,Right arm Off Break,Right,Off Break
4729,D'Arcy Short,,,,,,
3043,Daan van Bunge,,,,,,
2631,Dale Benkenstein,,,,,,
3712,Dale Richards,,,,,,
3242,Dale Steyn,,,,,,
2003,Damien Fleming,,,,,,
1098,Damien Martyn,,,,,,
4711,Damien Ravu,,,,,,
1434,Dammika Ranatunga,Sri Lanka,Right hand Bat,Right,Right arm Off Break,Right,Off Break
3961,Damodar Daesrath,Canada,Right hand Bat,Right,Right arm Off Break,Right,Off Break
3766,Dan Christian,,,,,,
429,Dandeniyage S De Silva,,Right Handed,Right,Right arm Leg Break,Right,Leg Break
6795,Dane Cleaver,New Zealand,Right hand Bat,Right,Leg Break,,Leg Break
4641,Dane Paterson,South Africa,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
6299,Daniel Birrell,Jersey,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
3356,Daniel Cullen,,,,,,
3533,Daniel Flynn,,,,,,
3071,Daniel Keulder,Namibia,Right hand Bat,Right,Right arm Off Break,Right,Off Break
2090,Daniel Vettori,,,,,,
3370,Daniel W O Morgan,,Right Handed,Right,,,
4591,Daniel Worrall,,,,,,
4811,Daniel ter Braak,,,,,,
5959,Danish Aziz,Pakistan,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
2252,Danish Parabha Shanker Kaneria,Pakistan,Right hand Bat,Right,Leg Break,,Leg Break
3940,Danny Briggs,,,,,,
1219,Danny Morrison,,,,,,
4487,Danushka Gunathilaka,,,,,,
3858,Danza Hyatt,,,,,,
3022,Daren Powell,,,,,,
3228,Daren Sammy,,,,,,
5343,Darius D'Silva,,,,,,
3703,Darren Bravo,,,,,,
2162,Darren Ganga,,,,,,
1995,Darren Gough,England,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
2139,Darren Lehmann,,,,,,
2183,Darren Maddy,,,,,,
3963,Darren Ramsammy,,,,,,
3406,Darren Reekers,,,,,,
2006,Darrin Murray,,,,,,
3005,Darryl Brown,,,,,,
4850,Daryl Mitchell,,,,,,
2219,Daryl Tuffey,,,,,,
395,Daryll Cullinan,,,,,,
5839,Daryn Dupavillon,,,,,,
4476,Dasun Shanaka,,,,,,
3387,Dave Langford-Smith,,,,,,
3158,Dave Mohammed,West Indies,Left hand Bat,Left,Left arm Wrist Spin (Chinaman),Left,Wrist Spin (Chinaman)
1891,Davenell F Whatmore,,Right Handed,Right,,,
1239,David A Murray,,Right Handed,Right,,,
3112,David Bernard,,,,,,
205,David Boon,,,,,,
226,David Brain,,,,,,
2649,David Callaghan,,,,,,
292,David Capel,,,,,,
610,David Gilbert,,,,,,
3441,David Hemp,,,,,,
801,David Houghton,,,,,,
3595,David Hussey,,,,,,
634,David I Gower,,Left Handed,Left,Right arm Off Break,Right,Off Break
118,David L Bairstow,,Right Handed,Right,,,
989,David Lawrence,,,,,,
1025,David Lloyd,England,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
3783,David Miller,,,,,,
4007,David Murphy,Scotland,Right hand Bat,Right,,,
2230,David Mutendera,,,,,,
2978,David Obuya,,,,,,
6664,David Payne,,,,,,
1473,David Richardson,,,,,,
1629,David Robert Smith,England,Right hand Bat,Right,Right arm Medium,Right,Medium
2846,David Rundle,,,,,,
2153,David Terbrugge,,,,,,
2913,David Tikolo,,,,,,
790,David W Hookes,,Left Handed,Left,Left arm Wrist Spin (Chinaman),Left,Wrist Spin (Chinaman)
3637,David Warner,,,,,,
1893,David White,,,,,,
4228,David Wiese,Namibia,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
4420,David Willey,,,,,,
1914,David Williams,West Indies,Right hand Bat,Right,Leg Break,,Leg Break
3086,Davis Joseph,Canada,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
4694,Dawid Malan,,,,,,
3673,Dawlat Khan Ahmadzi,Afghanistan,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
3875,Dawlat Zadran,Afghanistan,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
3840,Dean Brownlie,,,,,,
3968,Dean Elgar,South Africa,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
7443,Dean Foxcroft,South Africa,Right hand Bat,Right,Right arm Off Break,Right,Off Break
2101,Dean Headley,,,,,,
888,Dean Jones,,,,,,
3369,Dean Minors,,,,,,
2107,Debashish Mohanty,,,,,,
2989,Deep Dasgupta,,,,,,
4557,Deepak Chahar,,,,,,
4404,Deepak Hooda,,,,,,
3290,Deighton Butler,,,,,,
3587,Delano Hollis,,,,,,
3428,Delyone Borden,,,,,,
3285,Denesh Ramdin,West Indies,Right hand Bat,Right,,,
1013,Dennis K Lillee,,Right Handed,Right,Right arm Fast,Right,Fast
3074,Deon Kotze,,,,,,
2658,Derek Crookes,,,,,,
1798,Derek Leslie Underwood,,Right Handed,Right,Slow Left arm Orthodox,Left,Orthodox
1400,Derek Pringle,,,,,,
1335,Derek R Parry,,Right Handed,Right,Right arm Off Break,Right,Off Break
1683,Derek Stirling,,,,,,
1436,Derek W Randall,,Right Handed,Right,Right arm Medium,Right,Medium
1454,Dermot Reeve,,,,,,
1240,Deryck Lance Murray,,Right Handed,Right,,,
3081,Desmond Chumney,,,,,,
734,Desmond L Haynes,,Right Handed,Right,Right arm Medium,Right,Medium
6503,Dev Khanal,Nepal,Right hand Bat,Right,Right arm Off Break,Right,Off Break
2665,Deva L S De Silva,,Right Handed,Right,Right arm Fast Medium,Right,Fast Medium
2186,Devang Gandhi,,,,,,
4728,Devapurage Shehan Madushanka Kumara,,Right Handed,Right,Right arm Fast Medium,Right,Fast Medium
3852,Devendra Bishoo,West Indies,Left hand Bat,Left,Leg Break,,Leg Break
5924,Devon Conway,,,,,,
1066,Devon Malcolm,,,,,,
3105,Devon Smith,,,,,,
3718,Devon Thomas,,,,,,
3402,Dewal Nel,,,,,,
3341,Dhammika Prasad,,,,,,
6033,Dhananjaya Lakshan,,,,,,
4472,Dhananjaya de Silva,,,,,,
3116,Dharshana Gamage,,,,,,
4066,Dhawal Kulkarni,,,,,,
3535,Dhiman Ghosh,Bangladesh,Right hand Bat,Right,,,
4240,Dhiren Gondaria,,,,,,
2223,Dilhara Fernando,,,,,,
462,Dilip Doshi,,,,,,
1813,Dillip B Vengsarkar,,Right Handed,Right,Right arm Medium,Right,Medium
5369,Dillon Heyliger,Canada,Right hand Bat,Right,Right arm Medium,Right,Medium
3501,Dilruwan Perera,,,,,,
6859,Dilshan Madushanka,,,,,,
3972,Dilshan Munaweera,,,,,,
3478,Dimitri Mascarenhas,,,,,,
3871,Dimuth Karunaratne,,,,,,
2131,Dinanath Ramnarine,West Indies,Left hand Bat,Left,Leg Break Googly,,Leg Break Googly
3779,Dinesh Chandimal,,,,,,
3210,Dinesh Karthik,,,,,,
2959,Dinesh Mongia,India,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
3146,Dinusha,,,,,,
2961,Dion Ebrahim,,,,,,
6034,Dion Myers,,,,,,
1251,Dion Nash,,,,,,
2655,Dipak Chudasama,,,,,,
1344,Dipak Patel,,,,,,
4809,Dipendra Singh Airee,Nepal,Right hand Bat,Right,"Right arm Medium, Right arm Off Break",Right,Medium
3697,Dirk Nannes,,,,,,
2135,Dirk Viljoen,,,,,,
1883,Dirk Wellham,,,,,,
6614,Divan Cock,,,,,,
2087,Doddanarasiah Ganesh,India,Right hand Bat,Right,Right arm Medium,Right,Medium
4602,Dogodo Bau,Papua New Guinea,Right hand Bat,Right,,,
3549,Dolar Mahmud,Bangladesh,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
5194,Dominic Blampied,,,,,,
2024,Dominic Cork,,,,,,
6458,Dominic Drakes,,,,,,
3812,Dominic Wesonga,,,,,,
3386,Dominick I Joyce,,Right Handed,Right,,,
6197,Dominique Rikhi,,,,,,
4314,Donald Tiripano,,,,,,
3226,Donovan Blake,,,,,,
3378,Donovan Maxwell,,,,,,
3631,Doug Bollinger,,,,,,
3911,Doug Bracewell,,,,,,
2643,Dougie Brown,,,,,,
2984,Douglas Hondo,,,,,,
3405,Douglas Lockhart,,,,,,
2257,Douglas Marillier,,,,,,
4625,Duanne Olivier,South Africa,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
2928,Dudley Vonhagt,,,,,,
1022,Dulip Liyanage,,,,,,
1981,Dulip Samaraweera,,,,,,
3891,Duncan Allan,,,,,,
2686,Duncan Fletcher,,,,,,
6655,Dunith Nethmika Wellalage,,Left Handed,Left,Slow Left arm Orthodox,Left,Orthodox
3432,Durand Soraine,Canada,Right hand Bat,Right,Right arm Medium,Right,Medium
7299,Dushan Hemantha,,,,,,
4380,Dushmantha Chameera,,,,,,
4589,Dwaine Pretorius,South Africa,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
3166,Dwayne Bravo,,,,,,
3157,Dwayne Smith,,,,,,
3489,Dwight Basden,,,,,,
4788,Dylan Budge,,,,,,
4925,Ebadot Hossain,,,,,,
2678,Ebrahim Essop-Adam,,,,,,
3393,Ed Joyce,,,,,,
227,Eddo Brandes,,,,,,
3041,Edgar Schiferli,Netherlands,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
749,Edward Hemmings,,,,,,
2807,Edward Odumbe,,,,,,
3176,Edward Rainsford,,,,,,
4236,Edward Richardson,,,,,,
4003,Ehsan Adil,Pakistan,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
4582,Ehsan Khan,Hong Kong,Right hand Bat,Right,Right arm Off Break,Right,Off Break
4298,Ehsan Nawaz,Hong Kong,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
3024,Ehsanul Haque,Bangladesh,Right hand Bat,Right,Right arm Off Break,Right,Off Break
3590,Eion Katchay,Canada,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
129,Eldine Baptiste,,,,,,
3510,Elijah Otieno,,,,,,
5200,Elliot J B Miles,,,,,,
535,Ellukutige Fernando,,,,,,
4961,Elmore Hutchinson,,,,,,
3167,Elton Chigumbura,Zimbabwe,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
3896,Emmanuel Bundi,,,,,,
2677,Enamul Haque,Bangladesh,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
3139,Enamul Haque,Bangladesh,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
3416,Eoin Morgan,,,,,,
2699,Eric Gouka,,,,,,
2883,Eric Simons,,,,,,
3413,Eric Szwarczynski,,,,,,
2896,Errol Stewart,,,,,,
2776,Ervin McSweeney,,,,,,
7306,Ethan Carl D'Souza,United Arab Emirates,Left hand Bat,Left,Right arm Off Break,Right,Off Break
644,Evan Gray,,,,,,
2073,Everton Matambanadzo,,,,,,
1111,Everton Mattis,,,,,,
4538,Evin Lewis,West Indies,Left hand Bat,Left,,,
317,Ewen J Chatfield,,Right Handed,Right,Right arm Medium Fast,Right,Medium Fast
3652,Ewen Thompson,,,,,,
1222,Ezra Moseley,,,,,,
4826,Fabian Allen,,,,,,
3847,Faf du Plessis,,,,,,
3552,Fahad Afdhal Alhashmi,United Arab Emirates,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
4843,Fahad Nawaz,United Arab Emirates,Right hand Bat,Right,Slow Left arm Orthodox,Left,Orthodox
3194,Fahad Usman Khan,Pakistan,Left hand Bat,Left,Leg Break,,Leg Break
4690,Faheem Ashraf,Pakistan,Left hand Bat,Left,Right arm Medium,Right,Medium
2997,Fahim Muntasir Rahman,Bangladesh,Right hand Bat,Right,Right arm Off Break,Right,Off Break
3119,Faisal Athar,Pakistan,Right hand Bat,Right,,,
3175,Faisal Hossain,Bangladesh,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
2261,Faisal Iqbal,Pakistan,Right hand Bat,Right,Right arm Off Break,Right,Off Break
4185,Faiz Fazal,,,,,,
4654,Fakhar Zaman,Pakistan,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
433,Fanie De Villiers,,,,,,
4363,Fareed Ahmad Malik,Afghanistan,Left hand Bat,Left,Left arm Fast Medium,Left,Fast Medium
3951,Farhaan Behardien,South Africa,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
3414,Farhad Reza,Bangladesh,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
2681,Faruk Ahmed,,Right Handed,Right,Right arm Off Break,Right,Off Break
3171,Farveez Maharoof,,,,,,
4233,Fawad Ahmed,Australia,Right hand Bat,Right,Leg Break Googly,,Leg Break Googly
3468,Fawad Alam,Pakistan,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
4302,Fayyaz Ahmed,United Arab Emirates,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
5955,Fazalhaq Farooqi,Afghanistan,Right hand Bat,Right,Left arm Fast Medium,Left,Fast Medium
3088,Fazil Sattaur,,,,,,
2130,Fazl-e-Akbar Durrani,Pakistan,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
4823,Fazle Mahmud Rabbi,Bangladesh,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
3125,Fidel Edwards,,,,,,
5763,Figy John,,,,,,
5956,Finn Allen,,,,,,
3659,Fiqre Crockwell,,,,,,
2616,Flavian Aponso,,,,,,
2732,Floris Jansen,,,,,,
2100,Floyd L Reifer,,Left Handed,Left,Right arm Medium,Right,Medium
3639,Forster Mutizwa,Zimbabwe,Right hand Bat,Right,Right arm Off Break,Right,Off Break
3806,Francis N Otieno,,Right Handed,Right,Right arm Medium,Right,Medium
2667,Franklym A Dennis,,Right Handed,Right,,,
2092,Franklyn Rose,,,,,,
3425,Fraser Watts,,,,,,
4794,Fred Klaassen,,,,,,
4220,Freddie Coleman,,,,,,
2698,Frederick R M D Goonatillake,,Right Handed,Right,Right arm Medium,Right,Medium
3462,Friday Kasteni,Zimbabwe,Left hand Bat,Left,Left arm Slow,Left,Slow
2746,Gagan Khoda,,,,,,
6175,Gajanand Singh,,,,,,
2823,Gamini Perera,,,,,,
1903,Gamini Wickremasinghe,,,,,,
2794,Ganesh Mylvaganam,,,,,,
3064,Gareth Batty,,,,,,
5298,Gareth Delany,,,,,,
3177,Gareth Hopkins,,,,,,
3337,Garnett Kruger,,,,,,
1772,Gary B Troup,,Right Handed,Right,Left arm Fast Medium,Left,Fast Medium
4234,Gary Ballance,,,,,,
2194,Gary Brent,,,,,,
3473,Gary Craig Wilson,,Right Handed,Right,,,
389,Gary Crocker,,,,,,
367,Gary J Cosier,,Right Handed,Right,Right arm Medium,Right,Medium
3484,Gary Kidd,,,,,,
945,Gary Kirsten,South Africa,Left hand Bat,Left,Right arm Off Break,Right,Off Break
2767,Gary Martin,,,,,,
1491,Gary Robertson,,,,,,
5348,Gaudi Toka,Papua New Guinea,Left hand Bat,Left,Right arm Medium Fast,Right,Medium Fast
3107,Gautam Gambhir,India,Left hand Bat,Left,Leg Break,,Leg Break
233,Gavin Briant,,,,,,
3138,Gavin Ewing,,,,,,
2199,Gavin Hamilton,,,,,,
1991,Gavin Larsen,,,,,,
4438,Gavin Main,,,,,,
2111,Gavin Rennie,,,,,,
2132,Gavin Robertson,,,,,,
3717,Gavin Tonge,,,,,,
2693,Gazi Ashraf,,,,,,
3485,Geert-Maarten Mol,,,,,,
290,Gegory Campbell,,,,,,
1088,Geoff Marsh,,,,,,
2049,Geoffrey Allott,,,,,,
3359,Geoffrey Barnett,,,,,,
218,Geoffrey Boycott,,Right Handed,Right,Right arm Medium,Right,Medium
357,Geoffrey Cook,England,Right hand Bat,Right,Slow Left arm Orthodox,Left,Orthodox
488,Geoffrey Dymock,Australia,Left hand Bat,Left,Left arm Fast Medium,Left,Fast Medium
992,Geoffrey Francis Lawson,,Right Handed,Right,Right arm Fast Medium,Right,Fast Medium
2724,Geoffrey Humpage,,,,,,
1177,Geoffrey Miller,,Right Handed,Right,Right arm Off Break,Right,Off Break
804,Geoffrey Philip Howarth,,Right Handed,Right,Right arm Off Break,Right,Off Break
3929,George Bailey,,,,,,
3377,George Codrington,,,,,,
3752,George Dockrell,,,,,,
3372,George H O'Brien,,Right Handed,Right,Right arm Fast Medium,Right,Fast Medium
5550,George Linde,,,,,,
4435,George Munsey,,,,,,
2856,George Salmond,,,,,,
7482,George Scrimshaw,,,,,,
4477,George Worker,,,,,,
3165,Geraint Jones,,,,,,
7155,Gerald Coetzee,South Africa,Right hand Bat,Right,Right arm Fast,Right,Fast
2821,Gerald Peckover,,,,,,
5026,Gerhard Erasmus,,,,,,
2141,Gerhardus Liebenberg,,,,,,
3076,Gerrie Snyman,Namibia,Right hand Bat,Right,"Right arm Fast Medium, Right arm Off Break",Right,Fast Medium
2696,Gholam Nousher,,,,,,
2697,Ghulam Ali,,,,,,
1322,Ghulam Parkar,,,,,,
4614,Ghulam Shabber,United Arab Emirates,Left hand Bat,Left,,,
431,Ginigalgodage R A de Silva,,Left Handed,Left,Slow Left arm Orthodox,Left,Orthodox
1619,Gladstone Small,,,,,,
1982,Glen Bruk-Jackson,,,,,,
3394,Glen Chapple,England,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
2904,Glen Sulzberger,,,,,,
2634,Glenn Bishop,,,,,,
3660,Glenn Blakeney,,,,,,
1785,Glenn M Turner,,Right Handed,Right,,,
3969,Glenn Maxwell,,,,,,
1133,Glenn McGrath,,,,,,
4647,Glenn Phillips,,,,,,
3449,Glenn Rogers,,,,,,
2916,Glenn Trimble,,,,,,
2863,Glenroy R Sealy,,Right Handed,Right,Right arm Medium,Right,Medium
2695,Golam Faruq,,,,,,
1562,Gopal Sharma,India,Right hand Bat,Right,Right arm Off Break,Right,Off Break
3486,Gordon Drummond,,,,,,
3593,Gordon Goudie,Scotland,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
3913,Graeme Aldridge,,,,,,
158,Graeme Beard,,,,,,
3246,Graeme Cremer,,,,,,
2830,Graeme D Porter,,Right Handed,Right,Right arm Medium,Right,Medium
559,Graeme Fowler,England,Left hand Bat,Left,Right arm Medium,Right,Medium
758,Graeme Hick,,,,,,
967,Graeme Labrooy,,,,,,
1929,Graeme M Wood,,Left Handed,Left,,,
4329,Graeme McCarter,,,,,,
3014,Graeme Smith,,,,,,
2906,Graeme Swann,,,,,,
627,Graham A Gooch,,Right Handed,Right,Right arm Medium,Right,Medium
1679,Graham B Stevenson,,Right Handed,Right,Right arm Fast Medium,Right,Fast Medium
497,Graham Edwards,,,,,,
6783,Graham Hume,,,,,,
2752,Graham Lloyd,,,,,,
3719,Graham Manou,,,,,,
1952,Graham N Yallop,,Left Handed,Left,Left arm Medium,Left,Medium
3676,Graham Onions,England,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
450,Graham R Dilley,,Left Handed,Left,Right arm Fast,Right,Fast
1750,Graham Thorpe,,,,,,
222,Grant Bradburn,,,,,,
3541,Grant Elliott,,,,,,
550,Grant Flower,,,,,,
2819,Grant Paterson,,,,,,
2666,Granville De Silva,,,,,,
2013,Greg Blewett,,,,,,
1109,Greg Matthews,,,,,,
1484,Greg Ritchie,,,,,,
3540,Greg Thompson,,,,,,
3684,Gregor I Maiden,,Right Handed,Right,Right arm Off Break,Right,Off Break
487,Gregory Dyer,,,,,,
3770,Gregory Lamb,,,,,,
311,Gregory Stephen Chappell,,Right Handed,Right,Right arm Medium,Right,Medium
3344,Gregory Strydom,,,,,,
2941,Greig Williamson,,,,,,
6459,Gudakesh Motie,West Indies,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
3497,Gulam Bodi,,,,,,
3877,Gulbadin Naib,Afghanistan,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
6199,Gulshan Kumar Jha,Nepal,Left hand Bat,Left,Right arm Medium,Right,Medium
1822,Gundappa R Viswanath,,Right Handed,Right,Right arm Leg Break,Right,Leg Break
4241,Gurdeep Singh Bhagat,Kenya,Left hand Bat,Left,Leg Break,,Leg Break
4374,Gurinder Sandhu,,,,,,
4212,Gurkeerat Singh Mann,,,,,,
1606,Gursharan Singh,India,Right hand Bat,Right,,,
7452,Gus Atkinson,,,,,,
1030,Gus Logie,,,,,,
422,Guy De Alwis,,,,,,
1987,Guy Whittall,,,,,,
4287,Gyanendra Malla,Nepal,Right hand Bat,Right,,,
2814,Gyanendra Pandey,,,,,,
2705,Haafiz Shahid,,,,,,
4332,Hafiz Saad Nasim,Pakistan,Right hand Bat,Right,Leg Break,,Leg Break
2709,Hafizur Rahman,,,,,,
5845,Haider Ali,Pakistan,Right hand Bat,Right,,,
3672,Hamid Hassan,Afghanistan,Right hand Bat,Right,Right arm Fast,Right,Fast
2977,Hamilton Masakadza,Zimbabwe,Right hand Bat,Right,Right arm Medium,Right,Medium
2615,Hamish Anthony,,,,,,
3829,Hamish Bennett,,,,,,
4235,Hamish Gardiner,,,,,,
2254,Hamish Marshall,,,,,,
3999,Hamish Rutherford,,,,,,
3860,Hammad Azam,Pakistan,Right hand Bat,Right,Right arm Medium,Right,Medium
4789,Hamza Tahir,Scotland,Right hand Bat,Right,Slow Left arm Orthodox,Left,Orthodox
3873,Hamza Tariq,Canada,Right hand Bat,Right,,,
3362,Haninder Dhillon,,,,,,
392,Hansie Cronje,,,,,,
2138,Harbhajan Singh,India,Right hand Bat,Right,Right arm Off Break,Right,Off Break
4399,Hardik Pandya,,,,,,
5771,Haris Rauf,Pakistan,Right hand Bat,Right,Right arm Fast,Right,Fast
4225,Haris Sohail,Pakistan,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
6997,Harishankar Shah,Nepal,Left hand Bat,Left,,,
1442,Haroon Rashid,Pakistan,Right Handed,Right,,,
5213,Harrison Carlyon,,,,,,
6470,Harry Brook,,,,,,
4307,Harry Gurney,,,,,,
5476,Harry Tector,,,,,,
5398,Harsh Thaker,Canada,Right hand Bat,Right,Right arm Off Break,Right,Off Break
2714,Harun-Ur-Rashid,,Right Handed,Right,Right arm Leg Break,Right,Leg Break
2133,Harvinder Singh,India,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
3578,Harvir Baidwan,,,,,,
4579,Hasan Ali,Pakistan,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
3367,Hasan Durham,Bermuda,Right hand Bat,Right,Slow Left arm Orthodox,Left,Orthodox
5842,Hasan Mahmud,Bangladesh,Right hand Bat,Right,Right arm Medium,Right,Medium
2071,Hasan Raza,Pakistan,Left hand Bat,Left,Right arm Medium Fast,Right,Medium Fast
3033,Hasantha Fernando,,,,,,
4279,Haseeb Amjad,Hong Kong,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
1752,Hashan Tillakaratne,,,,,,
3236,Hashim Amla,,,,,,
4239,Hashmatullah Shahidi,Afghanistan,Left hand Bat,Left,Right arm Off Break,Right,Off Break
2241,Hasibul Hussain,,,,,,
3670,Hasti Gul Abid,Afghanistan,Right hand Bat,Right,Right arm Medium,Right,Medium
4956,Hayden Walsh,,,,,,
6998,Hazrat Bilal,United Arab Emirates,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
4615,Hazratullah Zazai,Afghanistan,Left hand Bat,Left,Slow Left arm Orthodox,Left,Orthodox
1992,Heath Davis,,,,,,
1986,Heath Streak,,,,,,
4731,Heinrich Klaasen,South Africa,Right hand Bat,Right,Right arm Off Break,Right,Off Break
2625,Hemang Badani,,,,,,
2639,Hemantha Boteju,,,,,,
2938,Hemantha Wickramaratne,,,,,,
2882,Hendahewage Manjula Nishantha Chamara Silva,Sri Lanka,Right hand Bat,Right,Slow Left arm Orthodox,Left,Orthodox
2646,Henderson Bryan,,,,,,
4817,Hendrik Erasmus van der Dussen,,Right Handed,Right,Right arm Leg Break,Right,Leg Break
3048,Hendrik Mol,,,,,,
3987,Henry Davids,South Africa,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
4509,Henry Nicholls,,,,,,
2019,Henry Olonga,,,,,,
3364,Henry Osinde,Canada,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
7116,Henry Shipley,,,,,,
2939,Henry Williams,,,,,,
2080,Herschelle Gibbs,,,,,,
629,Hettiarachige Goonatillake,,,,,,
6704,Hila Vare,,,,,,
625,Hilary A Gomes,,Left Handed,Left,Right arm Medium,Right,Medium
4621,Hilton Cartwright,,,,,,
3722,Hiral Patel,Canada,Right hand Bat,Right,Slow Left arm Orthodox,Left,Orthodox
3422,Hiren Varaiya,,,,,,
4529,Hiri Hiri,Papua New Guinea,Right hand Bat,Right,Right arm Off Break,Right,Off Break
2784,Hitesh Modi,,,,,,
3221,Howard Johnson,,,,,,
2204,Hrishikesh Kanitkar,,,,,,
2958,Humayun Farhat,Pakistan,Right hand Bat,Right,,,
3563,Husain Butt,,,,,,
2018,Iain Butchart,,,,,,
3274,Iain O'Brien,,,,,,
2827,Iain Philip,,,,,,
4008,Iain Wardlaw,England,Right hand Bat,Right,Right arm Fast Medium,Right,Fast Medium
2622,Ian Austin,,,,,,
3207,Ian Bell,,,,,,
3080,Ian Billcliff,,,,,,
185,Ian Bishop,,,,,,
3045,Ian Blackwell,,,,,,
3174,Ian Bradshaw,,,,,,
3011,Ian Butler,,,,,,
282,Ian Callen,,,,,,
1638,Ian D S Smith,,Right Handed,Right,,,
2700,Ian Gould,,,,,,
2715,Ian Harvey,,,,,,
740,Ian Healy,,,,,,
5759,Ian Holland,,,,,,
312,Ian Michael Chappell,,Right Handed,Right,Right arm Leg Break,Right,Leg Break
3822,Ian Nicolson,,,,,,
1526,Ian Salisbury,,,,,,
2894,Ian Stanger,,,,,,
212,Ian Terence Botham (Sir),,Right Handed,Right,Right arm Medium Fast,Right,Medium Fast
5471,Ibrahim Zadran,Afghanistan,Right hand Bat,Right,Right arm Medium Fast,Right,Medium Fast
4488,Iftikhar Ahmed,Pakistan,Right hand Bat,Right,,,
7190,Ihsanullah,Pakistan,Right hand Bat,Right,Right arm Fast,Right,Fast
4651,Ihsanullah Janat,Afghanistan,Right hand Bat,Right,,,
15,Ijaz Ahmed,Pakistan,Right hand Bat,Right,Right arm Off Break,Right,Off Break
